model,phenotype,test_case,tier,prompt_variant,precision,recall,f1,expected_count,actual_count
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-labs,3,naive,0.0,0.0,0.0,378,0
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-labs-only,1,broad,0.0,0.0,0.0,378,0
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-labs-only,1,expert,0.0,0.0,0.0,378,0
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-labs-only,1,naive,0.0,0.0,0.0,378,0
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-labs-only,2,broad,0.0,0.0,0.0,378,0
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-labs-only,2,expert,0.3937,1.0,0.565,378,960
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-labs-only,2,naive,0.0,0.0,0.0,378,0
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-labs-only,3,broad,1.0,1.0,1.0,378,378
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-labs-only,3,expert,0.0,0.0,0.0,378,0
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-labs-only,3,naive,1.0,1.0,1.0,378,378
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-meds,1,broad,0.0,0.0,0.0,1942,0
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-meds,1,expert,1.0,1.0,1.0,1942,1942
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-meds,1,naive,0.0,0.0,0.0,1942,0
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-meds,2,broad,1.0,0.361,0.5305,1942,701
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-meds,2,expert,1.0,1.0,1.0,1942,1942
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-meds,2,naive,0.0,0.0,0.0,1942,0
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-meds,3,broad,1.0,1.0,1.0,1942,1942
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-meds,3,expert,1.0,1.0,1.0,1942,1942
openai-compat:qwen-qwen3.5-9b,familial-hypercholesterolemia,phekb-familial-hypercholesterolemia-meds,3,naive,1.0,0.8517,0.9199,1942,1654
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric,1,broad,0.0,0.0,0.0,264,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric,1,expert,0.0,0.0,0.0,264,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric,1,naive,0.0,0.0,0.0,264,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric,2,broad,0.2012,1.0,0.335,264,1312
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric,2,expert,0.2012,1.0,0.335,264,1312
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric,2,naive,0.0,0.0,0.0,264,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric,3,broad,0.0,0.0,0.0,264,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric,3,expert,0.0,0.0,0.0,264,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric,3,naive,0.0,0.0,0.0,264,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-comprehensive,1,broad,0.8074,1.0,0.8934,1534,1900
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-comprehensive,1,expert,1.0,1.0,1.0,1534,1534
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-comprehensive,1,naive,0.0,0.0,0.0,1534,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-comprehensive,2,broad,0.8074,1.0,0.8934,1534,1900
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-comprehensive,2,expert,1.0,1.0,1.0,1534,1534
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-comprehensive,2,naive,0.0,0.0,0.0,1534,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-comprehensive,3,broad,1.0,0.339,0.5063,1534,520
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-comprehensive,3,expert,1.0,1.0,1.0,1534,1534
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-comprehensive,3,naive,1.0,0.8553,0.922,1534,1312
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-dx,1,broad,0.0,0.0,0.0,1312,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-dx,1,expert,1.0,1.0,1.0,1312,1312
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-dx,1,naive,0.0,0.0,0.0,1312,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-dx,2,broad,0.0,0.0,0.0,1312,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-dx,2,expert,1.0,1.0,1.0,1312,1312
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-dx,2,naive,0.0,0.0,0.0,1312,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-dx,3,broad,1.0,1.0,1.0,1312,1312
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-dx,3,expert,1.0,1.0,1.0,1312,1312
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-dx,3,naive,0.0,0.0,0.0,1312,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-labs,1,broad,0.0,0.0,0.0,145,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-labs,1,expert,1.0,1.0,1.0,145,145
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-labs,1,naive,0.0,0.0,0.0,145,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-labs,2,broad,,,,,
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-labs,2,expert,1.0,1.0,1.0,145,145
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-labs,2,naive,0.0,0.0,0.0,145,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-labs,3,broad,0.0,0.0,0.0,145,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-labs,3,expert,1.0,1.0,1.0,145,145
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-labs,3,naive,0.1105,1.0,0.199,145,1312
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-meds,1,broad,0.0,0.0,0.0,1534,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-meds,1,expert,1.0,1.0,1.0,1534,1534
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-meds,1,naive,0.0,0.0,0.0,1534,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-meds,2,broad,0.8074,1.0,0.8934,1534,1900
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-meds,2,expert,1.0,1.0,1.0,1534,1534
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-meds,2,naive,0.0,0.0,0.0,1534,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-meds,3,broad,1.0,0.236,0.3819,1534,362
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-meds,3,expert,0.0,0.0,0.0,1534,0
openai-compat:qwen-qwen3.5-9b,febrile-neutropenia-pediatric,phekb-febrile-neutropenia-pediatric-meds,3,naive,0.0,0.0,0.0,1534,0
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia,1,broad,0.0,0.0,0.0,0,804
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia,1,expert,0.0,0.0,0.0,0,804
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia,1,naive,0.0,0.0,0.0,0,804
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia,2,broad,0.0,0.0,0.0,0,0
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia,2,expert,0.0,0.0,0.0,0,0
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia,2,naive,0.0,0.0,0.0,0,0
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia,3,broad,0.0,0.0,0.0,0,0
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia,3,expert,0.0,0.0,0.0,0,0
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia,3,naive,0.0,0.0,0.0,0,0
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-comprehensive,1,broad,0.6045,1.0,0.7535,486,804
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-comprehensive,1,expert,1.0,0.7695,0.8698,486,374
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-comprehensive,1,naive,0.0,0.0,0.0,486,0
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-comprehensive,2,broad,1.0,0.7695,0.8698,486,374
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-comprehensive,2,expert,1.0,1.0,1.0,486,486
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-comprehensive,2,naive,0.6045,1.0,0.7535,486,804
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-comprehensive,3,broad,1.0,1.0,1.0,486,486
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-comprehensive,3,expert,1.0,1.0,1.0,486,486
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-comprehensive,3,naive,1.0,0.7695,0.8698,486,374
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-dx,1,broad,0.0,0.0,0.0,374,0
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-dx,1,expert,1.0,1.0,1.0,374,374
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-dx,1,naive,0.0,0.0,0.0,374,0
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-dx,2,broad,0.0,0.0,0.0,374,0
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-dx,2,expert,1.0,1.0,1.0,374,374
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-dx,2,naive,0.0,0.0,0.0,374,0
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-dx,3,broad,0.0,0.0,0.0,374,0
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-dx,3,expert,1.0,1.0,1.0,374,374
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-dx,3,naive,1.0,1.0,1.0,374,374
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-meds,1,broad,0.0,0.0,0.0,395,0
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-meds,1,expert,1.0,0.4127,0.5842,395,163
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-meds,1,naive,0.0,0.0,0.0,395,0
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-meds,2,broad,1.0,1.0,1.0,395,395
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-meds,2,expert,1.0,1.0,1.0,395,395
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-meds,2,naive,0.0,0.0,0.0,395,0
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-meds,3,broad,1.0,1.0,1.0,395,395
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-meds,3,expert,1.0,1.0,1.0,395,395
openai-compat:qwen-qwen3.5-9b,fibromyalgia,phekb-fibromyalgia-meds,3,naive,0.0,0.0,0.0,395,0
openai-compat:qwen-qwen3.5-9b,functional-seizures,phekb-functional-seizures,1,broad,0.619,1.0,0.7647,749,1210
openai-compat:qwen-qwen3.5-9b,functional-seizures,phekb-functional-seizures,1,expert,0.619,1.0,0.7647,749,1210
openai-compat:qwen-qwen3.5-9b,functional-seizures,phekb-functional-seizures,1,naive,0.619,1.0,0.7647,749,1210
openai-compat:qwen-qwen3.5-9b,functional-seizures,phekb-functional-seizures,2,broad,0.0,0.0,0.0,749,0
openai-compat:qwen-qwen3.5-9b,functional-seizures,phekb-functional-seizures,2,expert,0.0,0.0,0.0,749,0
openai-compat:qwen-qwen3.5-9b,functional-seizures,phekb-functional-seizures,2,naive,0.0,0.0,0.0,749,0
openai-compat:qwen-qwen3.5-9b,functional-seizures,phekb-functional-seizures,3,broad,1.0,1.0,1.0,749,749
openai-compat:qwen-qwen3.5-9b,functional-seizures,phekb-functional-seizures,3,expert,0.0,0.0,0.0,749,0
openai-compat:qwen-qwen3.5-9b,functional-seizures,phekb-functional-seizures,3,naive,0.0,0.0,0.0,749,0
openai-compat:qwen-qwen3.5-9b,functional-seizures,phekb-functional-seizures-dx,1,broad,0.0,0.0,0.0,749,0
openai-compat:qwen-qwen3.5-9b,functional-seizures,phekb-functional-seizures-dx,1,expert,1.0,1.0,1.0,749,749
openai-compat:qwen-qwen3.5-9b,functional-seizures,phekb-functional-seizures-dx,1,naive,0.0,0.0,0.0,749,0
openai-compat:qwen-qwen3.5-9b,functional-seizures,phekb-functional-seizures-dx,2,broad,0.0,0.0,0.0,749,0
openai-compat:qwen-qwen3.5-9b,functional-seizures,phekb-functional-seizures-dx,2,expert,1.0,1.0,1.0,749,749
openai-compat:qwen-qwen3.5-9b,functional-seizures,phekb-functional-seizures-dx,2,naive,0.0,0.0,0.0,749,0
openai-compat:qwen-qwen3.5-9b,functional-seizures,phekb-functional-seizures-dx,3,broad,1.0,1.0,1.0,749,749
openai-compat:qwen-qwen3.5-9b,functional-seizures,phekb-functional-seizures-dx,3,expert,1.0,1.0,1.0,749,749
openai-compat:qwen-qwen3.5-9b,functional-seizures,phekb-functional-seizures-dx,3,naive,1.0,1.0,1.0,749,749
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd,1,broad,0.2933,1.0,0.4535,786,2680
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd,1,expert,0.2933,1.0,0.4535,786,2680
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd,1,naive,0.2933,1.0,0.4535,786,2680
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd,2,broad,0.0,0.0,0.0,786,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd,2,expert,0.0,0.0,0.0,786,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd,2,naive,1.0,0.7023,0.8251,786,552
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd,3,broad,1.0,0.7023,0.8251,786,552
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd,3,expert,0.0,0.0,0.0,786,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd,3,naive,0.0,0.0,0.0,786,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-comprehensive,1,broad,0.0,0.0,0.0,1781,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-comprehensive,1,expert,0.0,0.0,0.0,1781,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-comprehensive,1,naive,0.0,0.0,0.0,1781,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-comprehensive,2,broad,0.0,0.0,0.0,1781,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-comprehensive,2,expert,0.0,0.0,0.0,1781,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-comprehensive,2,naive,1.0,0.5171,0.6817,1781,921
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-comprehensive,3,broad,1.0,1.0,1.0,1781,1781
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-comprehensive,3,expert,1.0,1.0,1.0,1781,1781
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-comprehensive,3,naive,1.0,1.0,1.0,1781,1781
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-dx,1,broad,0.0,0.0,0.0,921,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-dx,1,expert,1.0,0.5993,0.7495,921,552
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-dx,1,naive,0.0,0.0,0.0,921,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-dx,2,broad,0.0,0.0,0.0,921,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-dx,2,expert,1.0,1.0,1.0,921,921
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-dx,2,naive,0.0,0.0,0.0,921,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-dx,3,broad,1.0,0.1466,0.2557,921,135
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-dx,3,expert,1.0,1.0,1.0,921,921
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-dx,3,naive,1.0,0.8534,0.9209,921,786
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-meds,1,broad,0.0,0.0,0.0,1489,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-meds,1,expert,1.0,1.0,1.0,1489,1489
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-meds,1,naive,0.0,0.0,0.0,1489,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-meds,2,broad,0.0,0.0,0.0,1489,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-meds,2,expert,1.0,1.0,1.0,1489,1489
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-meds,2,naive,0.0,0.0,0.0,1489,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-meds,3,broad,1.0,0.6817,0.8107,1489,1015
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-meds,3,expert,1.0,1.0,1.0,1489,1489
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-meds,3,naive,1.0,0.4768,0.6457,1489,710
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-meds-only,1,broad,0.0,0.0,0.0,1489,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-meds-only,1,expert,0.0,0.0,0.0,1489,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-meds-only,1,naive,0.0,0.0,0.0,1489,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-meds-only,2,broad,0.0,0.0,0.0,1489,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-meds-only,2,expert,1.0,1.0,1.0,1489,1489
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-meds-only,2,naive,0.0,0.0,0.0,1489,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-meds-only,3,broad,0.0,0.0,0.0,1489,0
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-meds-only,3,expert,1.0,1.0,1.0,1489,1489
openai-compat:qwen-qwen3.5-9b,gerd,phekb-gerd-meds-only,3,naive,1.0,0.6817,0.8107,1489,1015
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-comprehensive,1,broad,0.3562,1.0,0.5253,218,612
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-comprehensive,1,expert,1.0,0.7339,0.8466,218,160
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-comprehensive,1,naive,0.0,0.0,0.0,218,0
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-comprehensive,2,broad,1.0,0.6835,0.812,218,149
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-comprehensive,2,expert,1.0,1.0,1.0,218,218
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-comprehensive,2,naive,0.0,0.0,0.0,218,0
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-comprehensive,3,broad,1.0,0.9541,0.9765,218,208
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-comprehensive,3,expert,1.0,1.0,1.0,218,218
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-comprehensive,3,naive,1.0,0.6835,0.812,218,149
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-dx,1,broad,0.0,0.0,0.0,189,0
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-dx,1,expert,1.0,0.5026,0.669,189,95
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-dx,1,naive,0.0,0.0,0.0,189,0
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-dx,2,broad,0.0,0.0,0.0,189,0
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-dx,2,expert,1.0,1.0,1.0,189,189
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-dx,2,naive,0.0,0.0,0.0,189,0
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-dx,3,broad,0.0,0.0,0.0,189,0
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-dx,3,expert,1.0,1.0,1.0,189,189
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-dx,3,naive,1.0,0.7884,0.8817,189,149
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-meds,1,broad,0.0,0.0,0.0,160,0
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-meds,1,expert,1.0,1.0,1.0,160,160
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-meds,1,naive,0.0,0.0,0.0,160,0
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-meds,2,broad,1.0,1.0,1.0,160,160
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-meds,2,expert,1.0,1.0,1.0,160,160
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-meds,2,naive,1.0,1.0,1.0,160,160
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-meds,3,broad,1.0,1.0,1.0,160,160
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-meds,3,expert,1.0,1.0,1.0,160,160
openai-compat:qwen-qwen3.5-9b,glaucoma,phekb-glaucoma-meds,3,naive,1.0,1.0,1.0,160,160
openai-compat:qwen-qwen3.5-9b,glioblastoma,phekb-glioblastoma-dx,1,broad,0.0,0.0,0.0,295,0
openai-compat:qwen-qwen3.5-9b,glioblastoma,phekb-glioblastoma-dx,1,expert,1.0,1.0,1.0,295,295
openai-compat:qwen-qwen3.5-9b,glioblastoma,phekb-glioblastoma-dx,1,naive,0.0,0.0,0.0,295,0
openai-compat:qwen-qwen3.5-9b,glioblastoma,phekb-glioblastoma-dx,2,broad,0.0,0.0,0.0,295,0
openai-compat:qwen-qwen3.5-9b,glioblastoma,phekb-glioblastoma-dx,2,expert,1.0,1.0,1.0,295,295
openai-compat:qwen-qwen3.5-9b,glioblastoma,phekb-glioblastoma-dx,2,naive,0.0,0.0,0.0,295,0
openai-compat:qwen-qwen3.5-9b,glioblastoma,phekb-glioblastoma-dx,3,broad,1.0,1.0,1.0,295,295
openai-compat:qwen-qwen3.5-9b,glioblastoma,phekb-glioblastoma-dx,3,expert,1.0,1.0,1.0,295,295
openai-compat:qwen-qwen3.5-9b,glioblastoma,phekb-glioblastoma-dx,3,naive,1.0,1.0,1.0,295,295
openai-compat:qwen-qwen3.5-9b,gout,phekb-gout-comprehensive,1,broad,0.426,1.0,0.5975,288,676
openai-compat:qwen-qwen3.5-9b,gout,phekb-gout-comprehensive,1,expert,1.0,1.0,1.0,288,288
openai-compat:qwen-qwen3.5-9b,gout,phekb-gout-comprehensive,1,naive,0.0,0.0,0.0,288,0
openai-compat:qwen-qwen3.5-9b,gout,phekb-gout-comprehensive,2,broad,0.3289,0.1701,0.2243,288,149
openai-compat:qwen-qwen3.5-9b,gout,phekb-gout-comprehensive,2,expert,1.0,1.0,1.0,288,288
openai-compat:qwen-qwen3.5-9b,gout,phekb-gout-comprehensive,2,naive,1.0,0.7188,0.8364,288,207
openai-compat:qwen-qwen3.5-9b,gout,phekb-gout-comprehensive,3,broad,1.0,1.0,1.0,288,288
openai-compat:qwen-qwen3.5-9b,gout,phekb-gout-comprehensive,3,expert,1.0,1.0,1.0,288,288
openai-compat:qwen-qwen3.5-9b,gout,phekb-gout-comprehensive,3,naive,1.0,0.7188,0.8364,288,207
openai-compat:qwen-qwen3.5-9b,gout,phekb-gout-dx,1,broad,0.0,0.0,0.0,207,0
openai-compat:qwen-qwen3.5-9b,gout,phekb-gout-dx,1,expert,1.0,1.0,1.0,207,207
openai-compat:qwen-qwen3.5-9b,gout,phekb-gout-dx,1,naive,0.0,0.0,0.0,207,0
